Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	BTO:0001260	IAO:0000115	Muscle tissue that lacks cross striations, that is made up of elongated spindle-shaped cells having a central nucleus, and that is found in vertebrate visceral structures (as the stomach and bladder) as thin sheets performing functions not subject to conscious control by the mind and in all or most of the musculature of invertebrates other than arthropods.	
ERROR	duplicate_definition	BTO:0004576	IAO:0000115	Muscle tissue that lacks cross striations, that is made up of elongated spindle-shaped cells having a central nucleus, and that is found in vertebrate visceral structures (as the stomach and bladder) as thin sheets performing functions not subject to conscious control by the mind and in all or most of the musculature of invertebrates other than arthropods.	
ERROR	duplicate_definition	BTO:0004275	IAO:0000115	Murine thymic lymphoma cell line; established from p53 deleted knockout mice.	
ERROR	duplicate_definition	BTO:0004276	IAO:0000115	Murine thymic lymphoma cell line; established from p53 deleted knockout mice.	
ERROR	duplicate_definition	BTO:0002902	IAO:0000115	Murine neural crest-derived cell line generated from infection of mouse neural crest cultures with retroviruses containing the c-myc or the N-myc proto-oncogenes.	
ERROR	duplicate_definition	BTO:0002903	IAO:0000115	Murine neural crest-derived cell line generated from infection of mouse neural crest cultures with retroviruses containing the c-myc or the N-myc proto-oncogenes.	
ERROR	duplicate_definition	BTO:0003350	IAO:0000115	Murine microglial cell line.	
ERROR	duplicate_definition	BTO:0003955	IAO:0000115	Murine microglial cell line.	
ERROR	duplicate_definition	BTO:0003957	IAO:0000115	Murine microglial cell line.	
ERROR	duplicate_definition	BTO:0002972	IAO:0000115	Murine lymphoma cell line.	
ERROR	duplicate_definition	BTO:0002973	IAO:0000115	Murine lymphoma cell line.	
ERROR	duplicate_definition	BTO:0002896	IAO:0000115	Murine embryonic stem cell line.	
ERROR	duplicate_definition	BTO:0004413	IAO:0000115	Murine embryonic stem cell line.	
ERROR	duplicate_definition	BTO:0004414	IAO:0000115	Murine embryonic stem cell line.	
ERROR	duplicate_definition	BTO:0003929	IAO:0000115	Multiple myeloma cell line.	
ERROR	duplicate_definition	BTO:0003930	IAO:0000115	Multiple myeloma cell line.	
ERROR	duplicate_definition	BTO:0003931	IAO:0000115	Multiple myeloma cell line.	
ERROR	duplicate_definition	BTO:0003932	IAO:0000115	Multiple myeloma cell line.	
ERROR	duplicate_definition	BTO:0003063	IAO:0000115	Mueller cells are astrocyte-like radial glial cells that extend vertically throughout the retina, although their nuclei are usually in the middle of the inner nuclear layer.	
ERROR	duplicate_definition	BTO:0003064	IAO:0000115	Mueller cells are astrocyte-like radial glial cells that extend vertically throughout the retina, although their nuclei are usually in the middle of the inner nuclear layer.	
ERROR	duplicate_definition	BTO:0000796	IAO:0000115	Mouse T-lymphoma cell line.	
ERROR	duplicate_definition	BTO:0002223	IAO:0000115	Mouse T-lymphoma cell line.	
ERROR	duplicate_definition	BTO:0002293	IAO:0000115	Mouse T-lymphoma cell line.	
ERROR	duplicate_definition	BTO:0004580	IAO:0000115	Mouse pheochromocytoma cell line.	
ERROR	duplicate_definition	BTO:0004581	IAO:0000115	Mouse pheochromocytoma cell line.	
ERROR	duplicate_definition	BTO:0006224	IAO:0000115	Mouse olfactory placode cell line.	
ERROR	duplicate_definition	BTO:0006226	IAO:0000115	Mouse olfactory placode cell line.	
ERROR	duplicate_definition	BTO:0000228	IAO:0000115	Mouse neuroblastoma cell line.	
ERROR	duplicate_definition	BTO:0003058	IAO:0000115	Mouse neuroblastoma cell line.	
ERROR	duplicate_definition	BTO:0001907	IAO:0000115	Mouse myeloma cell line.	
ERROR	duplicate_definition	BTO:0004968	IAO:0000115	Mouse myeloma cell line.	
ERROR	duplicate_definition	BTO:0005582	IAO:0000115	Mouse microglial cell line.	
ERROR	duplicate_definition	BTO:0006390	IAO:0000115	Mouse microglial cell line.	
ERROR	duplicate_definition	BTO:0003299	IAO:0000115	Mouse mammary gland tumor cell line.	
ERROR	duplicate_definition	BTO:0003300	IAO:0000115	Mouse mammary gland tumor cell line.	
ERROR	duplicate_definition	BTO:0006041	IAO:0000115	Mouse mammary gland tumor cell line.	
ERROR	duplicate_definition	BTO:0000472	IAO:0000115	Mouse mammary carcinoma cell line.	
ERROR	duplicate_definition	BTO:0001082	IAO:0000115	Mouse mammary carcinoma cell line.	
ERROR	duplicate_definition	BTO:0002279	IAO:0000115	Mouse macrophage cell line.	
ERROR	duplicate_definition	BTO:0005613	IAO:0000115	Mouse macrophage cell line.	
ERROR	duplicate_definition	BTO:0005614	IAO:0000115	Mouse macrophage cell line.	
ERROR	duplicate_definition	BTO:0006294	IAO:0000115	Mouse lymphoma cell line, derived by transfectlng alpha-beta-BW5147 cells with the NFAT-lacZ construct.	
ERROR	duplicate_definition	BTO:0006295	IAO:0000115	Mouse lymphoma cell line, derived by transfectlng alpha-beta-BW5147 cells with the NFAT-lacZ construct.	
ERROR	duplicate_definition	BTO:0003428	IAO:0000115	Mouse insulinoma cell line.	
ERROR	duplicate_definition	BTO:0005320	IAO:0000115	Mouse insulinoma cell line.	
ERROR	duplicate_definition	BTO:0005136	IAO:0000115	Mouse embryonic stem cell line.	
ERROR	duplicate_definition	BTO:0005620	IAO:0000115	Mouse embryonic stem cell line.	
ERROR	duplicate_definition	BTO:0002572	IAO:0000115	Mouse embryonic fibroblast cell line.	
ERROR	duplicate_definition	BTO:0004582	IAO:0000115	Mouse embryonic fibroblast cell line.	
ERROR	duplicate_definition	BTO:0004310	IAO:0000115	Mouse breast adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0004311	IAO:0000115	Mouse breast adenocarcinoma cell line.	
ERROR	duplicate_definition	BTO:0006287	IAO:0000115	MGH-U3 and -U4, derived respectively from a grade 1 tumor and an urothelium biopsy with severe atypia, are likely to be independent human bladder cell lines and different from other transitional cell bladder carcinoma cell lines reported.	
ERROR	duplicate_definition	BTO:0006288	IAO:0000115	MGH-U3 and -U4, derived respectively from a grade 1 tumor and an urothelium biopsy with severe atypia, are likely to be independent human bladder cell lines and different from other transitional cell bladder carcinoma cell lines reported.	
ERROR	duplicate_definition	BTO:0005883	IAO:0000115	Metastatic patient-derived human melanoma cell line.	
ERROR	duplicate_definition	BTO:0005895	IAO:0000115	Metastatic patient-derived human melanoma cell line.	
ERROR	duplicate_definition	BTO:0005896	IAO:0000115	Metastatic patient-derived human melanoma cell line.	
ERROR	duplicate_definition	BTO:0005897	IAO:0000115	Metastatic patient-derived human melanoma cell line.	
ERROR	duplicate_definition	BTO:0005898	IAO:0000115	Metastatic patient-derived human melanoma cell line.	
ERROR	duplicate_definition	BTO:0005899	IAO:0000115	Metastatic patient-derived human melanoma cell line.	
ERROR	duplicate_definition	BTO:0002952	IAO:0000115	Metastatic human melanoma, obtained from patients with no history of chemotherapy or immunotherapy by surgical removal.	
ERROR	duplicate_definition	BTO:0002953	IAO:0000115	Metastatic human melanoma, obtained from patients with no history of chemotherapy or immunotherapy by surgical removal.	
ERROR	duplicate_definition	BTO:0002954	IAO:0000115	Metastatic human melanoma, obtained from patients with no history of chemotherapy or immunotherapy by surgical removal.	
ERROR	duplicate_definition	BTO:0002955	IAO:0000115	Metastatic human melanoma, obtained from patients with no history of chemotherapy or immunotherapy by surgical removal.	
ERROR	duplicate_definition	BTO:0003155	IAO:0000115	Mesothelium: the layer of flat cells, derived from the mesoderm, that line the coelom or body cavity of the embryo. In the adult, it forms the simple squamous epithelium that covers all true serous membranes (peritoneum, pericardium, pleura).	
ERROR	duplicate_definition	BTO:0003157	IAO:0000115	Mesothelium: the layer of flat cells, derived from the mesoderm, that line the coelom or body cavity of the embryo. In the adult, it forms the simple squamous epithelium that covers all true serous membranes (peritoneum, pericardium, pleura).	
ERROR	duplicate_definition	BTO:0001673	IAO:0000115	Melanoma cell line derived from metastases of primary tumors.	
ERROR	duplicate_definition	BTO:0001674	IAO:0000115	Melanoma cell line derived from metastases of primary tumors.	
ERROR	duplicate_definition	BTO:0004535	IAO:0000115	Medullary collecting ducts are divided into outer and inner segments, the latter reaching more deeply into the medulla. The variable reabsorption of water and, depending on fluid balances and hormonal influences, the reabsorption or secretion of sodium, potassium, hydrogen and bicarbonate ion continues here.	
ERROR	duplicate_definition	BTO:0004536	IAO:0000115	Medullary collecting ducts are divided into outer and inner segments, the latter reaching more deeply into the medulla. The variable reabsorption of water and, depending on fluid balances and hormonal influences, the reabsorption or secretion of sodium, potassium, hydrogen and bicarbonate ion continues here.	
ERROR	duplicate_definition	BTO:0004030	IAO:0000115	Low metastatic macrophage fusion hybrid cell line; established from a preparation of mouse peritoneal macrophages from syngenic DBA/2J mice, and fusion with the G418-resistant Cloudman S91 cell line, PS1- HGPRT-1 (also referred to as 6neo).	
ERROR	duplicate_definition	BTO:0004031	IAO:0000115	Low metastatic macrophage fusion hybrid cell line; established from a preparation of mouse peritoneal macrophages from syngenic DBA/2J mice, and fusion with the G418-resistant Cloudman S91 cell line, PS1- HGPRT-1 (also referred to as 6neo).	
ERROR	duplicate_definition	BTO:0005672	IAO:0000115	LNCaP and its derivative cell lines, which include C4-2 and the related C4-2B and CL1, are used as models of prostate cancer.	
ERROR	duplicate_definition	BTO:0005673	IAO:0000115	LNCaP and its derivative cell lines, which include C4-2 and the related C4-2B and CL1, are used as models of prostate cancer.	
ERROR	duplicate_definition	BTO:0005051	IAO:0000115	L87/4 and L88/5 are two permanent SV40- transformed human stroma cell lines derived from the bone marrow of a hematologically normal male patient.	
ERROR	duplicate_definition	BTO:0005052	IAO:0000115	L87/4 and L88/5 are two permanent SV40- transformed human stroma cell lines derived from the bone marrow of a hematologically normal male patient.	
ERROR	duplicate_definition	BTO:0006318	IAO:0000115	Is a substrate for basidiomycetes.	
ERROR	duplicate_definition	BTO:0006319	IAO:0000115	Is a substrate for basidiomycetes.	
ERROR	duplicate_definition	BTO:0004793	IAO:0000115	Immunized T-lymphocytes which can directly destroy appropriate target cells. These CD8-positive cells are distinct from natural killer cells and from KILLER CELLS mediating antibody-dependent cell cytotoxicity. There are two effector phenotypes: TC1 and TC2.	
ERROR	duplicate_definition	BTO:0004794	IAO:0000115	Immunized T-lymphocytes which can directly destroy appropriate target cells. These CD8-positive cells are distinct from natural killer cells and from KILLER CELLS mediating antibody-dependent cell cytotoxicity. There are two effector phenotypes: TC1 and TC2.	
ERROR	duplicate_definition	BTO:0003520	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0003521	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0003522	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0003523	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0003524	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0003525	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0003526	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0003527	IAO:0000115	Immortalized rat hepatic stellate cell line.	
ERROR	duplicate_definition	BTO:0004131	IAO:0000115	Immortalized not tumorigenic human ovarian surface epithelial cell line.	
ERROR	duplicate_definition	BTO:0004132	IAO:0000115	Immortalized not tumorigenic human ovarian surface epithelial cell line.	
ERROR	duplicate_definition	BTO:0004133	IAO:0000115	Immortalized not tumorigenic human ovarian surface epithelial cell line.	
ERROR	duplicate_definition	BTO:0004134	IAO:0000115	Immortalized not tumorigenic human ovarian surface epithelial cell line.	
ERROR	duplicate_definition	BTO:0004135	IAO:0000115	Immortalized not tumorigenic human ovarian surface epithelial cell line.	
